State_county,Sex,Count,Row_Percent,Cumulative_Row_Percent
IL: Woodford County (17203),Male,0,,
IL: Woodford County (17203),Female,0,,
IL: Woodford County (17203),Total,0,,
Indiana,Male,0,,
Indiana,Female,0,,
Indiana,Total,0,,
IN: Adams County (18001),Male,0,,
IN: Adams County (18001),Female,0,,
IN: Adams County (18001),Total,0,,
IN: Allen County (18003),Male,0,,
IN: Allen County (18003),Female,0,,
IN: Allen County (18003),Total,0,,
IN: Bartholomew County (18005),Male,0,,
IN: Bartholomew County (18005),Female,0,,
IN: Bartholomew County (18005),Total,0,,
IN: Benton County (18007),Male,0,,
IN: Benton County (18007),Female,0,,
IN: Benton County (18007),Total,0,,
IN: Blackford County (18009),Male,0,,
IN: Blackford County (18009),Female,0,,
IN: Blackford County (18009),Total,0,,
IN: Boone County (18011),Male,0,,
IN: Boone County (18011),Female,0,,
IN: Boone County (18011),Total,0,,
IN: Brown County (18013),Male,0,,
IN: Brown County (18013),Female,0,,
IN: Brown County (18013),Total,0,,
IN: Carroll County (18015),Male,0,,
IN: Carroll County (18015),Female,0,,
IN: Carroll County (18015),Total,0,,
IN: Cass County (18017),Male,0,,
IN: Cass County (18017),Female,0,,
IN: Cass County (18017),Total,0,,
IN: Clark County (18019),Male,0,,
IN: Clark County (18019),Female,0,,
IN: Clark County (18019),Total,0,,
IN: Clay County (18021),Male,0,,
IN: Clay County (18021),Female,0,,
IN: Clay County (18021),Total,0,,
IN: Clinton County (18023),Male,0,,
IN: Clinton County (18023),Female,0,,
IN: Clinton County (18023),Total,0,,
IN: Crawford County (18025),Male,0,,
IN: Crawford County (18025),Female,0,,
IN: Crawford County (18025),Total,0,,
IN: Daviess County (18027),Male,0,,
IN: Daviess County (18027),Female,0,,
IN: Daviess County (18027),Total,0,,
IN: Dearborn County (18029),Male,0,,
IN: Dearborn County (18029),Female,0,,
IN: Dearborn County (18029),Total,0,,
IN: Decatur County (18031),Male,0,,
IN: Decatur County (18031),Female,0,,
IN: Decatur County (18031),Total,0,,
IN: DeKalb County (18033),Male,0,,
IN: DeKalb County (18033),Female,0,,
IN: DeKalb County (18033),Total,0,,
IN: Delaware County (18035),Male,0,,
IN: Delaware County (18035),Female,0,,
IN: Delaware County (18035),Total,0,,
IN: Dubois County (18037),Male,0,,
IN: Dubois County (18037),Female,0,,
IN: Dubois County (18037),Total,0,,
IN: Elkhart County (18039),Male,0,,
IN: Elkhart County (18039),Female,0,,
IN: Elkhart County (18039),Total,0,,
IN: Fayette County (18041),Male,0,,
IN: Fayette County (18041),Female,0,,
IN: Fayette County (18041),Total,0,,
IN: Floyd County (18043),Male,0,,
IN: Floyd County (18043),Female,0,,
IN: Floyd County (18043),Total,0,,
IN: Fountain County (18045),Male,0,,
IN: Fountain County (18045),Female,0,,
IN: Fountain County (18045),Total,0,,
IN: Franklin County (18047),Male,0,,
IN: Franklin County (18047),Female,0,,
IN: Franklin County (18047),Total,0,,
IN: Fulton County (18049),Male,0,,
IN: Fulton County (18049),Female,0,,
IN: Fulton County (18049),Total,0,,
IN: Gibson County (18051),Male,0,,
IN: Gibson County (18051),Female,0,,
IN: Gibson County (18051),Total,0,,
IN: Grant County (18053),Male,0,,
IN: Grant County (18053),Female,0,,
IN: Grant County (18053),Total,0,,
IN: Greene County (18055),Male,0,,
IN: Greene County (18055),Female,0,,
IN: Greene County (18055),Total,0,,
IN: Hamilton County (18057),Male,0,,
IN: Hamilton County (18057),Female,0,,
IN: Hamilton County (18057),Total,0,,
IN: Hancock County (18059),Male,0,,
IN: Hancock County (18059),Female,0,,
IN: Hancock County (18059),Total,0,,
IN: Harrison County (18061),Male,0,,
IN: Harrison County (18061),Female,0,,
IN: Harrison County (18061),Total,0,,
IN: Hendricks County (18063),Male,0,,
IN: Hendricks County (18063),Female,0,,
IN: Hendricks County (18063),Total,0,,
IN: Henry County (18065),Male,0,,
IN: Henry County (18065),Female,0,,
IN: Henry County (18065),Total,0,,
IN: Howard County (18067),Male,0,,
IN: Howard County (18067),Female,0,,
IN: Howard County (18067),Total,0,,
IN: Huntington County (18069),Male,0,,
IN: Huntington County (18069),Female,0,,
IN: Huntington County (18069),Total,0,,
IN: Jackson County (18071),Male,0,,
IN: Jackson County (18071),Female,0,,
IN: Jackson County (18071),Total,0,,
IN: Jasper County (18073),Male,0,,
IN: Jasper County (18073),Female,0,,
IN: Jasper County (18073),Total,0,,
IN: Jay County (18075),Male,0,,
IN: Jay County (18075),Female,0,,
IN: Jay County (18075),Total,0,,
IN: Jefferson County (18077),Male,0,,
IN: Jefferson County (18077),Female,0,,
IN: Jefferson County (18077),Total,0,,
IN: Jennings County (18079),Male,0,,
IN: Jennings County (18079),Female,0,,
IN: Jennings County (18079),Total,0,,
IN: Johnson County (18081),Male,0,,
IN: Johnson County (18081),Female,0,,
IN: Johnson County (18081),Total,0,,
IN: Knox County (18083),Male,0,,
IN: Knox County (18083),Female,0,,
IN: Knox County (18083),Total,0,,
IN: Kosciusko County (18085),Male,0,,
IN: Kosciusko County (18085),Female,0,,
IN: Kosciusko County (18085),Total,0,,
IN: LaGrange County (18087),Male,0,,
IN: LaGrange County (18087),Female,0,,
IN: LaGrange County (18087),Total,0,,
IN: Lake County (18089),Male,0,,
IN: Lake County (18089),Female,0,,
IN: Lake County (18089),Total,0,,
IN: LaPorte County (18091),Male,0,,
IN: LaPorte County (18091),Female,0,,
IN: LaPorte County (18091),Total,0,,
IN: Lawrence County (18093),Male,0,,
IN: Lawrence County (18093),Female,0,,
IN: Lawrence County (18093),Total,0,,
IN: Madison County (18095),Male,0,,
IN: Madison County (18095),Female,0,,
IN: Madison County (18095),Total,0,,
IN: Marion County (18097),Male,0,,
IN: Marion County (18097),Female,0,,
IN: Marion County (18097),Total,0,,
IN: Marshall County (18099),Male,0,,
IN: Marshall County (18099),Female,0,,
IN: Marshall County (18099),Total,0,,
IN: Martin County (18101),Male,0,,
IN: Martin County (18101),Female,0,,
IN: Martin County (18101),Total,0,,
IN: Miami County (18103),Male,0,,
IN: Miami County (18103),Female,0,,
IN: Miami County (18103),Total,0,,
IN: Monroe County (18105),Male,0,,
IN: Monroe County (18105),Female,0,,
IN: Monroe County (18105),Total,0,,
IN: Montgomery County (18107),Male,0,,
IN: Montgomery County (18107),Female,0,,
IN: Montgomery County (18107),Total,0,,
IN: Morgan County (18109),Male,0,,
IN: Morgan County (18109),Female,0,,
IN: Morgan County (18109),Total,0,,
IN: Newton County (18111),Male,0,,
IN: Newton County (18111),Female,0,,
IN: Newton County (18111),Total,0,,
IN: Noble County (18113),Male,0,,
IN: Noble County (18113),Female,0,,
IN: Noble County (18113),Total,0,,
IN: Ohio County (18115),Male,0,,
IN: Ohio County (18115),Female,0,,
IN: Ohio County (18115),Total,0,,
IN: Orange County (18117),Male,0,,
IN: Orange County (18117),Female,0,,
IN: Orange County (18117),Total,0,,
IN: Owen County (18119),Male,0,,
IN: Owen County (18119),Female,0,,
IN: Owen County (18119),Total,0,,
IN: Parke County (18121),Male,0,,
IN: Parke County (18121),Female,0,,
IN: Parke County (18121),Total,0,,
IN: Perry County (18123),Male,0,,
IN: Perry County (18123),Female,0,,
IN: Perry County (18123),Total,0,,
IN: Pike County (18125),Male,0,,
IN: Pike County (18125),Female,0,,
IN: Pike County (18125),Total,0,,
IN: Porter County (18127),Male,0,,
IN: Porter County (18127),Female,0,,
IN: Porter County (18127),Total,0,,
IN: Posey County (18129),Male,0,,
IN: Posey County (18129),Female,0,,
IN: Posey County (18129),Total,0,,
IN: Pulaski County (18131),Male,0,,
IN: Pulaski County (18131),Female,0,,
IN: Pulaski County (18131),Total,0,,
IN: Putnam County (18133),Male,0,,
IN: Putnam County (18133),Female,0,,
IN: Putnam County (18133),Total,0,,
IN: Randolph County (18135),Male,0,,
IN: Randolph County (18135),Female,0,,
IN: Randolph County (18135),Total,0,,
IN: Ripley County (18137),Male,0,,
IN: Ripley County (18137),Female,0,,
IN: Ripley County (18137),Total,0,,
IN: Rush County (18139),Male,0,,
IN: Rush County (18139),Female,0,,
IN: Rush County (18139),Total,0,,
IN: St. Joseph County (18141),Male,0,,
IN: St. Joseph County (18141),Female,0,,
IN: St. Joseph County (18141),Total,0,,
IN: Scott County (18143),Male,0,,
IN: Scott County (18143),Female,0,,
IN: Scott County (18143),Total,0,,
IN: Shelby County (18145),Male,0,,
IN: Shelby County (18145),Female,0,,
IN: Shelby County (18145),Total,0,,
IN: Spencer County (18147),Male,0,,
IN: Spencer County (18147),Female,0,,
IN: Spencer County (18147),Total,0,,
IN: Starke County (18149),Male,0,,
IN: Starke County (18149),Female,0,,
IN: Starke County (18149),Total,0,,
IN: Steuben County (18151),Male,0,,
IN: Steuben County (18151),Female,0,,
IN: Steuben County (18151),Total,0,,
IN: Sullivan County (18153),Male,0,,
IN: Sullivan County (18153),Female,0,,
IN: Sullivan County (18153),Total,0,,
IN: Switzerland County (18155),Male,0,,
IN: Switzerland County (18155),Female,0,,
IN: Switzerland County (18155),Total,0,,
IN: Tippecanoe County (18157),Male,0,,
IN: Tippecanoe County (18157),Female,0,,
IN: Tippecanoe County (18157),Total,0,,
IN: Tipton County (18159),Male,0,,
IN: Tipton County (18159),Female,0,,
IN: Tipton County (18159),Total,0,,
IN: Union County (18161),Male,0,,
IN: Union County (18161),Female,0,,
IN: Union County (18161),Total,0,,
IN: Vanderburgh County (18163),Male,0,,
IN: Vanderburgh County (18163),Female,0,,
IN: Vanderburgh County (18163),Total,0,,
IN: Vermillion County (18165),Male,0,,
IN: Vermillion County (18165),Female,0,,
IN: Vermillion County (18165),Total,0,,
IN: Vigo County (18167),Male,0,,
IN: Vigo County (18167),Female,0,,
IN: Vigo County (18167),Total,0,,
IN: Wabash County (18169),Male,0,,
IN: Wabash County (18169),Female,0,,
IN: Wabash County (18169),Total,0,,
IN: Warren County (18171),Male,0,,
IN: Warren County (18171),Female,0,,
IN: Warren County (18171),Total,0,,
IN: Warrick County (18173),Male,0,,
IN: Warrick County (18173),Female,0,,
IN: Warrick County (18173),Total,0,,
IN: Washington County (18175),Male,0,,
IN: Washington County (18175),Female,0,,
IN: Washington County (18175),Total,0,,
IN: Wayne County (18177),Male,0,,
IN: Wayne County (18177),Female,0,,
IN: Wayne County (18177),Total,0,,
IN: Wells County (18179),Male,0,,
IN: Wells County (18179),Female,0,,
IN: Wells County (18179),Total,0,,
IN: White County (18181),Male,0,,
IN: White County (18181),Female,0,,
IN: White County (18181),Total,0,,
IN: Whitley County (18183),Male,0,,
IN: Whitley County (18183),Female,0,,
IN: Whitley County (18183),Total,0,,
Iowa,Male,0,,
Iowa,Female,0,,
Iowa,Total,0,,
IA: Adair County (19001),Male,0,,
IA: Adair County (19001),Female,0,,
IA: Adair County (19001),Total,0,,
IA: Adams County (19003),Male,0,,
IA: Adams County (19003),Female,0,,
IA: Adams County (19003),Total,0,,
IA: Allamakee County (19005),Male,0,,
IA: Allamakee County (19005),Female,0,,
IA: Allamakee County (19005),Total,0,,
IA: Appanoose County (19007),Male,0,,
IA: Appanoose County (19007),Female,0,,
IA: Appanoose County (19007),Total,0,,
IA: Audubon County (19009),Male,0,,
IA: Audubon County (19009),Female,0,,
IA: Audubon County (19009),Total,0,,
IA: Benton County (19011),Male,0,,
IA: Benton County (19011),Female,0,,
IA: Benton County (19011),Total,0,,
IA: Black Hawk County (19013),Male,0,,
IA: Black Hawk County (19013),Female,0,,
IA: Black Hawk County (19013),Total,0,,
IA: Boone County (19015),Male,0,,
IA: Boone County (19015),Female,0,,
IA: Boone County (19015),Total,0,,
IA: Bremer County (19017),Male,0,,
IA: Bremer County (19017),Female,0,,
IA: Bremer County (19017),Total,0,,
IA: Buchanan County (19019),Male,0,,
IA: Buchanan County (19019),Female,0,,
IA: Buchanan County (19019),Total,0,,
IA: Buena Vista County (19021),Male,0,,
IA: Buena Vista County (19021),Female,0,,
IA: Buena Vista County (19021),Total,0,,
IA: Butler County (19023),Male,0,,
IA: Butler County (19023),Female,0,,
IA: Butler County (19023),Total,0,,
IA: Calhoun County (19025),Male,0,,
IA: Calhoun County (19025),Female,0,,
IA: Calhoun County (19025),Total,0,,
IA: Carroll County (19027),Male,0,,
IA: Carroll County (19027),Female,0,,
IA: Carroll County (19027),Total,0,,
IA: Cass County (19029),Male,0,,
IA: Cass County (19029),Female,0,,
IA: Cass County (19029),Total,0,,
IA: Cedar County (19031),Male,0,,
IA: Cedar County (19031),Female,0,,
IA: Cedar County (19031),Total,0,,
IA: Cerro Gordo County (19033),Male,0,,
IA: Cerro Gordo County (19033),Female,0,,
IA: Cerro Gordo County (19033),Total,0,,
IA: Cherokee County (19035),Male,0,,
IA: Cherokee County (19035),Female,0,,
IA: Cherokee County (19035),Total,0,,
IA: Chickasaw County (19037),Male,0,,
IA: Chickasaw County (19037),Female,0,,
IA: Chickasaw County (19037),Total,0,,
IA: Clarke County (19039),Male,0,,
IA: Clarke County (19039),Female,0,,
IA: Clarke County (19039),Total,0,,
IA: Clay County (19041),Male,0,,
IA: Clay County (19041),Female,0,,
IA: Clay County (19041),Total,0,,
IA: Clayton County (19043),Male,0,,
IA: Clayton County (19043),Female,0,,
IA: Clayton County (19043),Total,0,,
IA: Clinton County (19045),Male,0,,
IA: Clinton County (19045),Female,0,,
IA: Clinton County (19045),Total,0,,
IA: Crawford County (19047),Male,0,,
IA: Crawford County (19047),Female,0,,
IA: Crawford County (19047),Total,0,,
IA: Dallas County (19049),Male,0,,
IA: Dallas County (19049),Female,0,,
IA: Dallas County (19049),Total,0,,
IA: Davis County (19051),Male,0,,
IA: Davis County (19051),Female,0,,
IA: Davis County (19051),Total,0,,
IA: Decatur County (19053),Male,0,,
IA: Decatur County (19053),Female,0,,
IA: Decatur County (19053),Total,0,,
IA: Delaware County (19055),Male,0,,
IA: Delaware County (19055),Female,0,,
IA: Delaware County (19055),Total,0,,
IA: Des Moines County (19057),Male,0,,
IA: Des Moines County (19057),Female,0,,
IA: Des Moines County (19057),Total,0,,
IA: Dickinson County (19059),Male,0,,
IA: Dickinson County (19059),Female,0,,
IA: Dickinson County (19059),Total,0,,
IA: Dubuque County (19061),Male,0,,
IA: Dubuque County (19061),Female,0,,
IA: Dubuque County (19061),Total,0,,
IA: Emmet County (19063),Male,0,,
IA: Emmet County (19063),Female,0,,
IA: Emmet County (19063),Total,0,,
IA: Fayette County (19065),Male,0,,
IA: Fayette County (19065),Female,0,,
IA: Fayette County (19065),Total,0,,
IA: Floyd County (19067),Male,0,,
IA: Floyd County (19067),Female,0,,
IA: Floyd County (19067),Total,0,,
IA: Franklin County (19069),Male,0,,
IA: Franklin County (19069),Female,0,,
IA: Franklin County (19069),Total,0,,
IA: Fremont County (19071),Male,0,,
IA: Fremont County (19071),Female,0,,
IA: Fremont County (19071),Total,0,,
IA: Greene County (19073),Male,0,,
IA: Greene County (19073),Female,0,,
IA: Greene County (19073),Total,0,,
IA: Grundy County (19075),Male,0,,
IA: Grundy County (19075),Female,0,,
IA: Grundy County (19075),Total,0,,
IA: Guthrie County (19077),Male,0,,
IA: Guthrie County (19077),Female,0,,
IA: Guthrie County (19077),Total,0,,
IA: Hamilton County (19079),Male,0,,
IA: Hamilton County (19079),Female,0,,
IA: Hamilton County (19079),Total,0,,
IA: Hancock County (19081),Male,0,,
IA: Hancock County (19081),Female,0,,
IA: Hancock County (19081),Total,0,,
IA: Hardin County (19083),Male,0,,
IA: Hardin County (19083),Female,0,,
IA: Hardin County (19083),Total,0,,
IA: Harrison County (19085),Male,0,,
IA: Harrison County (19085),Female,0,,
IA: Harrison County (19085),Total,0,,
IA: Henry County (19087),Male,0,,
IA: Henry County (19087),Female,0,,
IA: Henry County (19087),Total,0,,
IA: Howard County (19089),Male,0,,
IA: Howard County (19089),Female,0,,
IA: Howard County (19089),Total,0,,
IA: Humboldt County (19091),Male,0,,
IA: Humboldt County (19091),Female,0,,
IA: Humboldt County (19091),Total,0,,
IA: Ida County (19093),Male,0,,
IA: Ida County (19093),Female,0,,
IA: Ida County (19093),Total,0,,
IA: Iowa County (19095),Male,0,,
IA: Iowa County (19095),Female,0,,
IA: Iowa County (19095),Total,0,,
IA: Jackson County (19097),Male,0,,
IA: Jackson County (19097),Female,0,,
IA: Jackson County (19097),Total,0,,
IA: Jasper County (19099),Male,0,,
IA: Jasper County (19099),Female,0,,
IA: Jasper County (19099),Total,0,,
IA: Jefferson County (19101),Male,0,,
IA: Jefferson County (19101),Female,0,,
IA: Jefferson County (19101),Total,0,,
IA: Johnson County (19103),Male,0,,
IA: Johnson County (19103),Female,0,,
IA: Johnson County (19103),Total,0,,
IA: Jones County (19105),Male,0,,
IA: Jones County (19105),Female,0,,
IA: Jones County (19105),Total,0,,
IA: Keokuk County (19107),Male,0,,
IA: Keokuk County (19107),Female,0,,
IA: Keokuk County (19107),Total,0,,
IA: Kossuth County (19109),Male,0,,
IA: Kossuth County (19109),Female,0,,
IA: Kossuth County (19109),Total,0,,
IA: Lee County (19111),Male,0,,
IA: Lee County (19111),Female,0,,
IA: Lee County (19111),Total,0,,
IA: Linn County (19113),Male,0,,
IA: Linn County (19113),Female,0,,
IA: Linn County (19113),Total,0,,
IA: Louisa County (19115),Male,0,,
IA: Louisa County (19115),Female,0,,
IA: Louisa County (19115),Total,0,,
IA: Lucas County (19117),Male,0,,
IA: Lucas County (19117),Female,0,,
IA: Lucas County (19117),Total,0,,
IA: Lyon County (19119),Male,0,,
IA: Lyon County (19119),Female,0,,
IA: Lyon County (19119),Total,0,,
IA: Madison County (19121),Male,0,,
IA: Madison County (19121),Female,0,,
